secid,date,exdate,strike_price,cp_flag,impl_volatility,best_bid,best_offer,volume,delta
104509.0,2024-11-04,2024-12-20,36.0,C,0.264729,0.6,0.7,27.0,0.324165
104509.0,2024-11-04,2024-12-20,30.0,C,0.405232,4.5,5.0,25.0,0.840891
104509.0,2024-11-04,2024-12-20,33.0,C,0.301911,2.15,2.25,11.0,0.662555
104509.0,2024-11-04,2024-12-20,34.0,C,0.284747,1.5,1.6,231.0,0.557859
104509.0,2024-11-04,2024-12-20,35.0,C,0.276416,1.0,1.1,147.0,0.441616
104509.0,2024-11-04,2024-12-20,33.0,P,0.253535,0.6,0.7,14.0,-0.311967
104509.0,2024-11-05,2024-12-20,35.0,C,0.269327,1.1,1.25,56.0,0.483291
104509.0,2024-11-05,2024-12-20,30.0,C,0.395715,4.8,5.3,20.0,0.8695
104509.0,2024-11-06,2024-12-20,30.0,C,0.454422,5.5,6.3,20.0,0.873053
104509.0,2024-11-06,2024-12-20,34.0,C,0.283493,2.2,2.35,11.0,0.690751
104509.0,2024-11-06,2024-12-20,35.0,C,0.262349,1.5,1.65,63.0,0.585118
104509.0,2024-11-06,2024-12-20,36.0,C,0.249482,0.95,1.1,74.0,0.459471
104509.0,2024-11-06,2024-12-20,37.0,C,0.247129,0.6,0.7,46.0,0.336622
104509.0,2024-11-06,2024-12-20,35.0,P,0.227541,0.75,0.95,21.0,-0.404539
104509.0,2024-11-07,2024-12-20,35.0,P,0.199631,0.05,1.3,23.0,-0.378785
104509.0,2024-11-07,2024-12-20,36.0,P,0.139673,0.4,1.35,50.0,-0.567834
104509.0,2024-11-07,2024-12-20,35.0,C,0.289057,1.65,1.85,49.0,0.594885
104509.0,2024-11-08,2024-12-20,37.0,C,0.230148,0.8,0.95,10.0,0.436
104509.0,2024-11-08,2024-12-20,38.0,P,0.234007,1.9,2.4,59.0,-0.705197
104509.0,2024-11-08,2024-12-20,40.0,C,0.233384,0.1,0.25,18.0,0.126699
104509.0,2024-11-08,2024-12-20,35.0,C,0.245938,1.95,2.1,17.0,0.698317
104509.0,2024-11-08,2024-12-20,36.0,C,0.235953,1.3,1.45,22.0,0.574056
104509.0,2024-11-11,2024-12-20,35.0,P,0.272359,0.65,0.85,95.0,-0.334869
104509.0,2024-11-11,2024-12-20,34.0,C,0.317989,2.65,2.95,12.0,0.741214
104509.0,2024-11-11,2024-12-20,35.0,C,0.342234,2.05,2.45,52.0,0.637154
104509.0,2024-11-11,2024-12-20,36.0,C,0.309062,1.5,1.6,266.0,0.539862
104509.0,2024-11-11,2024-12-20,37.0,C,0.291971,0.95,1.1,16.0,0.42641
104509.0,2024-11-11,2024-12-20,36.0,P,0.266148,1.1,1.2,309.0,-0.455771
104509.0,2024-11-12,2024-12-20,35.0,P,0.283741,0.75,0.95,33.0,-0.362946
104509.0,2024-11-12,2024-12-20,30.0,C,0.431468,6.0,6.4,75.0,0.916982
104509.0,2024-11-12,2024-12-20,36.0,C,0.289522,1.3,1.4,66.0,0.522155
104509.0,2024-11-12,2024-12-20,40.0,C,0.25476,0.0,0.3,10.0,0.109269
104509.0,2024-11-12,2024-12-20,36.0,P,0.282099,1.25,1.35,62.0,-0.485306
104509.0,2024-11-13,2024-12-20,35.0,P,0.269334,1.1,1.25,101.0,-0.473967
104509.0,2024-11-13,2024-12-20,30.0,C,0.397593,5.0,5.6,40.0,0.914022
104509.0,2024-11-13,2024-12-20,33.0,C,0.37498,2.75,2.95,10.0,0.716494
104509.0,2024-11-13,2024-12-20,36.0,C,0.322408,0.95,1.1,19.0,0.416065
104509.0,2024-11-13,2024-12-20,36.0,P,0.257646,1.6,1.8,12.0,-0.60856
104509.0,2024-11-14,2024-12-20,37.0,C,0.312,0.55,0.7,19.0,0.301199
104509.0,2024-11-14,2024-12-20,36.0,C,0.308072,0.85,1.0,494.0,0.402964
104509.0,2024-11-14,2024-12-20,41.0,C,0.395377,0.0,0.45,13.0,0.112215
104509.0,2024-11-14,2024-12-20,33.0,P,0.288041,0.4,0.55,101.0,-0.241988
104509.0,2024-11-14,2024-12-20,36.0,P,0.267999,1.65,1.85,19.0,-0.61134
104509.0,2024-11-15,2024-12-20,37.0,C,0.299088,0.35,0.55,81.0,0.248081
104509.0,2024-11-15,2024-12-20,36.0,P,0.302015,2.05,2.25,39.0,-0.657128
104509.0,2024-11-15,2024-12-20,34.0,C,0.310663,1.55,1.7,76.0,0.589583
104509.0,2024-11-15,2024-12-20,35.0,C,0.30823,1.05,1.2,51.0,0.469767
104509.0,2024-11-15,2024-12-20,36.0,C,0.301559,0.65,0.8,50.0,0.351595
104509.0,2024-11-18,2024-12-20,40.0,C,0.36618,0.1,0.25,10.0,0.102716
104509.0,2024-11-18,2024-12-20,30.0,P,0.382642,0.1,0.25,21.0,-0.091866
104509.0,2024-11-18,2024-12-20,31.0,P,0.353064,0.2,0.3,75.0,-0.131943
104509.0,2024-11-18,2024-12-20,32.0,P,0.291362,0.05,0.5,17.0,-0.167317
104509.0,2024-11-18,2024-12-20,33.0,P,0.322534,0.55,0.7,22.0,-0.28917
104509.0,2024-11-18,2024-12-20,34.0,P,0.31485,0.9,1.05,40.0,-0.403731
104509.0,2024-11-18,2024-12-20,35.0,P,0.308331,1.4,1.5,63.0,-0.53035
104509.0,2024-11-18,2024-12-20,36.0,P,0.308213,2.0,2.15,482.0,-0.653403
104509.0,2024-11-18,2025-01-17,32.0,C,0.460335,3.7,3.9,36.0,0.679972
104509.0,2024-11-18,2025-01-17,35.0,C,0.401691,1.85,2.0,16.0,0.48293
104509.0,2024-11-18,2025-01-17,39.0,C,0.376398,0.55,0.7,15.0,0.221791
104509.0,2024-11-18,2025-01-17,36.0,P,0.308524,2.6,2.8,25.0,-0.616906
104509.0,2024-11-18,2025-01-17,30.0,P,0.353068,0.15,0.7,30.0,-0.153979
104509.0,2024-11-18,2025-01-17,34.0,P,0.329163,1.6,1.7,101.0,-0.43969
104509.0,2024-11-18,2025-01-17,31.0,P,0.37743,0.65,0.85,99.0,-0.226335
104509.0,2024-11-18,2024-12-20,34.0,C,0.313866,1.55,1.7,61.0,0.600393
104509.0,2024-11-18,2024-12-20,35.0,C,0.307686,1.05,1.15,24.0,0.475936
104509.0,2024-11-18,2024-12-20,36.0,C,0.308563,0.65,0.8,12.0,0.356402
104509.0,2024-11-18,2024-12-20,37.0,C,0.314819,0.45,0.5,12.0,0.256959
104509.0,2024-11-19,2025-01-17,32.0,P,0.414457,1.1,1.35,51.0,-0.304559
104509.0,2024-11-19,2024-12-20,34.0,C,0.269458,1.0,1.7,26.0,0.592044
104509.0,2024-11-19,2024-12-20,35.0,C,0.341481,1.1,1.2,29.0,0.464687
104509.0,2024-11-19,2024-12-20,36.0,C,0.340076,0.7,0.85,61.0,0.35445
104509.0,2024-11-19,2024-12-20,37.0,C,0.338615,0.45,0.55,22.0,0.256946
104509.0,2024-11-19,2024-12-20,38.0,C,0.343381,0.3,0.35,20.0,0.181733
104509.0,2024-11-19,2024-12-20,41.0,C,0.352499,0.0,0.15,10.0,0.05234
104509.0,2024-11-19,2024-12-20,33.0,P,0.351705,0.65,0.85,10.0,-0.313154
104509.0,2024-11-19,2024-12-20,34.0,P,0.343986,1.05,1.2,40.0,-0.422419
104509.0,2024-11-19,2024-12-20,36.0,P,0.343942,2.1,2.45,111.0,-0.649453
104509.0,2024-11-19,2025-01-17,34.0,C,0.438406,2.5,2.6,33.0,0.553222
104509.0,2024-11-19,2025-01-17,35.0,C,0.425053,1.95,2.1,834.0,0.485389
104509.0,2024-11-19,2025-01-17,38.0,C,0.422141,0.95,1.1,10.0,0.300914
104509.0,2024-11-19,2025-01-17,40.0,C,0.422639,0.55,0.7,10.0,0.20545
104509.0,2024-11-19,2025-01-17,29.0,P,0.461672,0.5,0.65,56.0,-0.157208
104509.0,2024-11-19,2025-01-17,30.0,P,0.45945,0.75,0.85,1065.0,-0.204105
104509.0,2024-11-20,2025-01-17,36.0,P,0.38294,2.65,2.85,35.0,-0.557901
104509.0,2024-11-20,2024-12-20,35.0,C,0.315323,1.1,1.2,33.0,0.491144
104509.0,2024-11-20,2024-12-20,36.0,C,0.320039,0.7,0.85,27.0,0.371695
104509.0,2024-11-20,2024-12-20,40.0,C,0.421281,0.05,0.5,10.0,0.136677
104509.0,2024-11-20,2024-12-20,34.0,P,0.324882,0.85,1.0,11.0,-0.388569
104509.0,2024-11-20,2024-12-20,36.0,P,0.319712,1.95,2.05,147.0,-0.636989
104509.0,2024-11-20,2025-01-17,34.0,C,0.402949,2.6,2.75,21.0,0.597282
104509.0,2024-11-20,2025-01-17,35.0,C,0.392792,2.05,2.2,210.0,0.525325
104509.0,2024-11-20,2025-01-17,36.0,C,0.392627,1.65,1.75,32.0,0.453671
104509.0,2024-11-20,2025-01-17,28.0,P,0.493082,0.3,0.5,49.0,-0.111569
104509.0,2024-11-20,2025-01-17,29.0,P,0.477328,0.45,0.6,29.0,-0.142985
104509.0,2024-11-20,2025-01-17,30.0,P,0.459764,0.6,0.75,23.0,-0.180122
104509.0,2024-11-20,2025-01-17,32.0,P,0.426903,1.0,1.2,50.0,-0.277518
104509.0,2024-11-20,2025-01-17,34.0,P,0.397589,1.65,1.85,11.0,-0.407207
104509.0,2024-11-20,2025-01-17,35.0,P,0.387846,2.1,2.3,14.0,-0.48186
104509.0,2024-11-21,2025-01-17,35.0,C,0.406571,2.1,2.45,26.0,0.538751
104509.0,2024-11-21,2025-01-17,36.0,C,0.372139,1.5,1.8,53.0,0.460416
104509.0,2024-11-22,2025-01-17,35.0,C,0.403533,2.5,2.85,17.0,0.592664
104509.0,2024-11-22,2025-01-17,37.0,C,0.383301,1.55,1.75,56.0,0.447794
104509.0,2024-11-25,2025-01-17,32.0,P,0.471708,0.7,0.9,52.0,-0.201109
104509.0,2024-11-25,2025-01-17,34.0,C,0.454323,3.8,4.1,21.0,0.697725
104509.0,2024-11-25,2025-01-17,35.0,C,0.43481,3.1,3.4,647.0,0.640075
104509.0,2024-11-25,2025-01-17,36.0,C,0.391357,2.3,2.65,68.0,0.576218
104509.0,2024-11-25,2025-01-17,38.0,C,0.397458,1.55,1.7,117.0,0.434383
104509.0,2024-11-25,2025-01-17,40.0,C,0.422474,0.95,1.3,30.0,0.321078
104509.0,2024-11-25,2025-01-17,33.0,P,0.452989,0.85,1.15,10.0,-0.246417
104509.0,2024-11-26,2025-01-17,34.0,P,0.488373,1.25,1.75,154.0,-0.313211
104509.0,2024-11-26,2025-01-17,34.0,C,0.478809,3.9,4.1,23.0,0.686496
104509.0,2024-11-26,2025-01-17,35.0,C,0.457072,3.2,3.4,383.0,0.63083
104509.0,2024-11-26,2025-01-17,36.0,C,0.411642,2.4,2.65,19.0,0.568733
104509.0,2024-11-26,2025-01-17,38.0,C,0.402075,1.45,1.75,23.0,0.428171
104509.0,2024-11-26,2025-01-17,39.0,C,0.409224,1.2,1.4,10.0,0.365832
104509.0,2024-11-26,2025-01-17,40.0,C,0.410381,0.95,1.1,12.0,0.306935
104509.0,2024-11-26,2025-01-17,36.0,P,0.39897,1.85,1.95,54.0,-0.42971
104509.0,2024-11-27,2025-01-17,33.0,C,0.470487,4.2,4.4,26.0,0.728678
104509.0,2024-11-27,2025-01-17,35.0,C,0.460708,2.8,3.3,49.0,0.608961
104509.0,2024-11-27,2025-01-17,36.0,C,0.386617,2.0,2.3,10.0,0.541626
104509.0,2024-11-27,2025-01-17,37.0,C,0.404121,1.65,1.95,105.0,0.470165
104509.0,2024-11-27,2025-01-17,34.0,P,0.450388,1.3,1.55,19.0,-0.328545
104509.0,2024-11-27,2025-01-17,35.0,P,0.402225,1.5,1.7,87.0,-0.388456
104509.0,2024-11-27,2025-01-17,36.0,P,0.386781,1.9,2.1,11.0,-0.463796
104509.0,2024-11-29,2025-01-17,36.0,P,0.381777,1.5,1.9,19.0,-0.422712
104509.0,2024-11-29,2025-01-17,35.0,C,0.454045,3.0,3.6,12.0,0.643542
104509.0,2024-11-29,2025-01-17,36.0,C,0.400013,2.3,2.65,14.0,0.58099
104509.0,2024-11-29,2025-01-17,35.0,P,0.41428,1.3,1.55,32.0,-0.352326
104509.0,2024-12-02,2025-01-17,32.0,P,0.497658,0.85,1.1,29.0,-0.240487
104509.0,2024-12-02,2025-01-17,33.0,C,0.494416,3.8,4.1,38.0,0.700203
104509.0,2024-12-02,2025-01-17,34.0,C,0.473829,3.1,3.4,31.0,0.642189
104509.0,2024-12-02,2025-01-17,35.0,P,0.405253,1.6,1.8,10.0,-0.418944
104509.0,2024-12-03,2025-01-17,33.0,P,0.45867,1.1,1.3,503.0,-0.30417
104509.0,2024-12-03,2025-01-17,39.0,C,0.412081,0.75,0.85,10.0,0.274043
104509.0,2024-12-03,2025-01-17,34.0,P,0.437933,1.4,1.6,30.0,-0.36906
104509.0,2024-12-04,2025-01-17,38.0,C,0.406363,1.1,1.25,50.0,0.366209
104509.0,2024-12-04,2025-01-17,33.0,C,0.497797,3.9,4.2,12.0,0.712751
104509.0,2024-12-04,2025-01-17,35.0,P,0.409388,1.5,1.7,23.0,-0.404569
104509.0,2024-12-05,2025-01-17,34.0,P,0.487267,0.95,1.9,101.0,-0.328339
104509.0,2024-12-06,2025-01-17,30.0,P,0.496351,0.3,0.5,19.0,-0.124235
104509.0,2024-12-09,2025-01-17,30.0,P,0.439077,0.25,0.45,311.0,-0.129591
104509.0,2024-12-09,2025-01-17,37.0,C,0.386914,0.5,1.4,52.0,0.343711
104509.0,2024-12-09,2025-01-17,38.0,C,0.416978,0.7,0.9,34.0,0.287112
104509.0,2024-12-09,2025-01-17,29.0,P,0.495445,0.2,0.45,66.0,-0.109879
104509.0,2024-12-09,2025-01-17,34.0,P,0.363223,1.05,1.4,245.0,-0.387349
104509.0,2024-12-10,2025-01-17,40.0,C,0.447856,0.3,0.85,26.0,0.212679
104509.0,2024-12-10,2025-01-17,32.0,C,0.479965,3.9,4.3,13.0,0.758222
104509.0,2024-12-10,2025-01-17,35.0,C,0.406352,1.85,2.1,13.0,0.549125
104509.0,2024-12-10,2025-01-17,37.0,C,0.383247,0.95,1.15,24.0,0.372869
104509.0,2024-12-10,2025-01-17,39.0,C,0.371495,0.4,0.6,19.0,0.218721
104509.0,2024-12-11,2025-01-17,39.0,C,0.388153,0.45,0.65,31.0,0.229488
104509.0,2024-12-11,2025-01-17,37.0,C,0.33039,0.45,1.2,11.0,0.34884
104509.0,2024-12-11,2025-01-17,34.0,P,0.316787,0.25,1.4,17.0,-0.33092
104509.0,2024-12-12,2025-01-17,30.0,P,0.497509,0.2,0.6,12.0,-0.13441
104509.0,2024-12-12,2025-01-17,33.0,C,0.432933,3.0,3.3,70.0,0.704993
104509.0,2024-12-12,2025-01-17,34.0,C,0.442502,2.35,2.8,20.0,0.624231
104509.0,2024-12-16,2025-01-17,34.0,C,0.453191,2.85,3.2,38.0,0.687398
104509.0,2024-12-16,2025-01-17,36.0,C,0.438316,1.65,2.05,47.0,0.523161
104509.0,2024-12-16,2025-01-17,38.0,C,0.36976,0.05,1.55,50.0,0.327541
104509.0,2024-12-16,2025-01-17,30.0,P,0.467233,0.15,0.25,12.0,-0.082878
104509.0,2024-12-17,2025-01-17,30.0,P,0.427005,0.2,0.25,427.0,-0.103809
104509.0,2024-12-17,2025-01-17,37.0,C,0.413305,0.7,1.0,50.0,0.329856
104509.0,2024-12-17,2025-01-17,32.0,C,0.4492,3.3,3.7,25.0,0.762219
104509.0,2024-12-17,2025-01-17,33.0,C,0.385971,2.3,2.9,13.0,0.70434
104509.0,2024-12-17,2025-01-17,35.0,C,0.385103,1.4,1.55,20.0,0.505518
104509.0,2024-12-18,2025-01-17,32.0,P,0.407618,0.65,0.95,101.0,-0.301572
104509.0,2024-12-18,2025-01-17,40.0,C,0.495724,0.15,0.45,20.0,0.132505
104509.0,2024-12-18,2025-01-17,30.0,P,0.462689,0.25,0.6,3533.0,-0.168235
104509.0,2024-12-23,2025-02-21,33.0,C,0.445648,2.4,2.9,15.0,0.567627
104509.0,2024-12-24,2025-02-21,29.0,P,0.441193,0.45,0.7,16.0,-0.166008
104509.0,2024-12-24,2025-02-21,30.0,P,0.424133,0.65,0.85,27.0,-0.210936
104509.0,2024-12-26,2025-02-21,30.0,P,0.351259,0.05,0.75,66.0,-0.153187
104509.0,2024-12-26,2025-02-21,27.0,C,0.480003,7.2,7.8,14.0,0.911246
104509.0,2024-12-26,2025-02-21,34.0,P,0.372715,1.5,2.25,10.0,-0.454835
104509.0,2024-12-27,2025-02-21,34.0,P,0.403905,1.95,2.3,10.0,-0.470446
104509.0,2024-12-27,2025-02-21,30.0,P,0.422712,0.6,0.75,22.0,-0.199997
104509.0,2024-12-27,2025-02-21,31.0,P,0.450194,0.85,1.3,20.0,-0.269791
104509.0,2024-12-30,2025-02-21,30.0,P,0.407553,0.2,1.0,21.0,-0.193167
104509.0,2024-12-31,2025-02-21,34.0,C,0.30443,0.05,2.35,11.0,0.446108
104509.0,2024-12-31,2025-02-21,30.0,C,0.424985,3.8,4.3,12.0,0.763613
104509.0,2024-12-31,2025-02-21,30.0,P,0.381911,0.55,0.7,14.0,-0.213011
106226.0,2022-01-07,2022-02-18,70.0,P,0.290725,11.3,12.9,14.0,-0.952081
106226.0,2022-01-07,2022-02-18,65.0,P,0.389799,6.8,9.0,12.0,-0.774617
106226.0,2022-01-14,2022-02-18,70.0,P,0.345206,12.7,13.8,10.0,-0.954012
106226.0,2022-02-15,2022-03-18,70.0,P,0.409954,18.1,21.7,15.0,-0.994111
106226.0,2022-06-29,2022-08-19,50.0,P,0.444901,13.5,18.2,10.0,-0.972562
106226.0,2022-11-28,2023-01-20,30.0,P,0.498155,3.0,4.4,20.0,-0.632093
106226.0,2022-12-21,2023-02-17,30.0,C,0.340202,6.2,8.6,10.0,0.953849
106226.0,2023-01-23,2023-03-17,35.0,P,0.367967,2.0,4.5,10.0,-0.658567
106226.0,2023-03-02,2023-04-21,35.0,C,0.485548,1.0,1.8,59.0,0.380267
106226.0,2023-04-05,2023-05-19,25.0,C,0.443692,0.8,2.7,10.0,0.572142
106226.0,2023-04-17,2023-05-19,35.0,C,0.488529,0.3,0.8,15.0,0.225468
106226.0,2023-06-05,2023-07-21,35.0,P,0.405485,2.1,2.3,38.0,-0.495691
106226.0,2023-06-06,2023-07-21,40.0,C,0.467552,0.85,1.1,181.0,0.286086
106226.0,2023-06-07,2023-07-21,45.0,C,0.481409,0.2,0.45,12.0,0.116801
106226.0,2023-06-12,2023-07-21,40.0,C,0.49245,0.6,0.9,108.0,0.24118
106226.0,2023-06-13,2023-07-21,35.0,P,0.459099,1.7,2.15,57.0,-0.447494
106226.0,2023-06-14,2023-07-21,35.0,C,0.494071,2.0,2.6,19.0,0.544577
106226.0,2023-06-15,2023-07-21,40.0,C,0.464875,0.35,0.9,80.0,0.223302
106226.0,2023-06-15,2023-07-21,35.0,C,0.496208,2.2,2.65,63.0,0.564426
106226.0,2023-06-16,2023-07-21,35.0,P,0.407946,1.5,1.9,83.0,-0.458509
106226.0,2023-06-20,2023-07-21,35.0,P,0.495059,1.5,2.05,128.0,-0.426665
106226.0,2023-06-21,2023-07-21,35.0,C,0.4861,1.95,2.5,45.0,0.568292
106226.0,2023-06-21,2023-07-21,40.0,C,0.486659,0.4,0.75,23.0,0.216788
106226.0,2023-06-21,2023-07-21,35.0,P,0.491867,1.45,2.0,26.0,-0.428744
106226.0,2023-06-23,2023-08-18,35.0,P,0.489581,2.05,2.9,36.0,-0.438903
106226.0,2023-06-26,2023-08-18,35.0,P,0.497636,2.0,2.9,13.0,-0.440888
106226.0,2023-06-29,2023-08-18,40.0,P,0.481703,3.6,6.5,25.0,-0.692289
106226.0,2023-06-30,2023-08-18,35.0,P,0.487512,1.65,2.55,53.0,-0.412393
106226.0,2023-07-10,2023-08-18,35.0,P,0.477147,2.1,3.1,31.0,-0.53598
106226.0,2023-07-20,2023-09-15,40.0,C,0.487319,0.55,1.55,133.0,0.278705
106226.0,2023-07-21,2023-09-15,40.0,C,0.445988,0.55,1.5,62.0,0.28531
106226.0,2023-07-24,2023-09-15,35.0,C,0.499823,2.5,2.95,110.0,0.545342
106226.0,2023-07-25,2023-09-15,40.0,C,0.493295,1.05,1.25,46.0,0.299926
106226.0,2023-07-27,2023-09-15,35.0,C,0.480262,2.7,3.1,10.0,0.581292
106226.0,2023-07-27,2023-09-15,40.0,C,0.496589,1.0,1.3,17.0,0.301306
106226.0,2023-07-28,2023-09-15,35.0,P,0.481099,1.95,2.75,25.0,-0.450953
106226.0,2023-07-28,2023-09-15,40.0,C,0.492556,0.65,1.25,13.0,0.268108
106226.0,2023-07-31,2023-09-15,35.0,C,0.490237,1.95,2.6,20.0,0.5175
106226.0,2023-08-01,2023-09-15,40.0,C,0.481063,0.35,0.7,13.0,0.182895
106226.0,2023-08-02,2023-09-15,35.0,P,0.451367,2.95,3.4,17.0,-0.611639
106226.0,2023-08-03,2023-09-15,40.0,P,0.351873,7.5,8.0,15.0,-0.952498
106226.0,2023-08-04,2023-09-15,35.0,P,0.458286,3.7,4.6,30.0,-0.713395
106226.0,2023-08-04,2023-09-15,35.0,C,0.493198,0.85,1.0,112.0,0.299592
106226.0,2023-08-04,2023-09-15,25.0,P,0.479399,0.1,0.2,10.0,-0.062881
106226.0,2023-08-07,2023-09-15,40.0,C,0.467117,0.0,0.2,116.0,0.053243
106226.0,2023-08-08,2023-09-15,25.0,P,0.458016,0.5,0.65,14.0,-0.227548
106226.0,2023-08-09,2023-09-15,30.0,P,0.400913,2.0,2.25,13.0,-0.58856
106226.0,2023-08-09,2023-09-15,25.0,P,0.453818,0.2,0.45,50.0,-0.141801
106226.0,2023-08-10,2023-09-15,35.0,P,0.488907,5.5,7.0,84.0,-0.876296
106226.0,2023-08-10,2023-09-15,35.0,C,0.484154,0.2,0.3,27.0,0.122368
106226.0,2023-08-11,2023-09-15,30.0,C,0.470723,1.0,1.35,10.0,0.417318
106226.0,2023-08-14,2023-09-15,30.0,C,0.491581,1.35,1.6,20.0,0.481313
106226.0,2023-08-16,2023-09-15,30.0,P,0.480684,2.0,2.3,11.0,-0.569482
106226.0,2023-08-21,2023-10-20,30.0,P,0.265115,2.5,2.95,25.0,-0.725939
106226.0,2023-08-23,2023-10-20,30.0,P,0.47693,2.7,3.0,15.0,-0.550921
106226.0,2023-08-24,2023-10-20,30.0,P,0.383945,2.35,3.2,15.0,-0.63619
106226.0,2023-08-24,2023-10-20,30.0,C,0.461259,1.25,1.45,56.0,0.407127
106226.0,2023-08-25,2023-10-20,30.0,C,0.472163,1.15,1.5,165.0,0.399428
106226.0,2023-08-29,2023-10-20,30.0,C,0.460417,0.85,1.0,66.0,0.327475
106226.0,2023-08-30,2023-10-20,30.0,C,0.45355,0.7,0.85,19.0,0.294376
106226.0,2023-08-30,2023-10-20,35.0,C,0.442468,0.05,0.2,11.0,0.068115
106226.0,2023-09-05,2023-10-20,25.0,C,0.495632,3.7,4.0,20.0,0.782492
106226.0,2023-09-06,2023-10-20,30.0,C,0.415691,1.25,1.55,345.0,0.469092
106226.0,2023-09-07,2023-10-20,30.0,C,0.478536,1.85,2.2,989.0,0.540742
106226.0,2023-09-08,2023-10-20,35.0,C,0.430858,0.25,0.45,16.0,0.161863
106226.0,2023-09-08,2023-10-20,30.0,C,0.398651,1.45,1.75,22.0,0.523863
106226.0,2023-09-11,2023-10-20,25.0,P,0.436415,0.2,0.3,17.0,-0.115605
106226.0,2023-09-11,2023-10-20,30.0,P,0.389974,1.75,1.95,11.0,-0.545947
106226.0,2023-09-13,2023-10-20,30.0,C,0.409687,1.15,1.45,58.0,0.473989
106226.0,2023-09-13,2023-10-20,35.0,C,0.418515,0.1,0.3,10.0,0.111639
106226.0,2023-09-14,2023-10-20,30.0,P,0.354206,1.05,1.2,14.0,-0.422239
106226.0,2023-09-14,2023-10-20,35.0,C,0.422129,0.3,0.35,382.0,0.161427
106226.0,2023-09-14,2023-10-20,30.0,C,0.421079,1.75,1.9,64.0,0.569767
106226.0,2023-09-15,2023-10-20,25.0,P,0.406148,0.15,0.3,362.0,-0.118985
106226.0,2023-09-15,2023-10-20,30.0,C,0.454313,0.9,1.3,337.0,0.408008
106226.0,2023-09-15,2023-10-20,30.0,P,0.340371,0.2,3.7,305.0,-0.630432
106226.0,2023-09-15,2023-10-20,25.0,C,0.475838,3.5,4.8,30.0,0.856724
106226.0,2023-09-18,2023-10-20,30.0,C,0.403333,0.5,0.75,105.0,0.308677
106226.0,2023-09-19,2023-10-20,30.0,C,0.428869,0.4,0.55,12.0,0.249078
106226.0,2023-09-19,2023-11-17,22.5,P,0.433918,0.25,0.45,10.0,-0.134243
106226.0,2023-09-19,2023-11-17,25.0,C,0.491682,2.85,3.4,10.0,0.683836
106226.0,2023-09-19,2023-10-20,35.0,C,0.489899,0.0,0.15,50.0,0.04881
106226.0,2023-09-20,2023-11-17,30.0,C,0.445058,0.85,1.0,16.0,0.324215
106226.0,2023-09-20,2023-10-20,25.0,P,0.455263,0.5,0.6,29.0,-0.246508
106226.0,2023-09-20,2023-10-20,30.0,C,0.447959,0.4,0.5,1010.0,0.235722
106226.0,2023-09-25,2023-11-17,30.0,P,0.474602,3.4,4.8,14.0,-0.709429
106226.0,2023-09-27,2023-11-17,30.0,P,0.468262,3.4,4.9,25.0,-0.73961
106226.0,2023-09-27,2023-11-17,25.0,P,0.470555,1.05,1.2,25.0,-0.334272
106226.0,2023-09-28,2023-11-17,30.0,C,0.496286,0.8,1.1,27.0,0.323745
106226.0,2023-10-02,2023-11-17,30.0,C,0.46185,0.5,0.65,11.0,0.24427
106226.0,2023-10-06,2023-11-17,20.0,P,0.499004,0.1,0.3,38.0,-0.093024
106226.0,2023-10-09,2023-11-17,25.0,C,0.425185,0.85,1.75,10.0,0.50825
106226.0,2023-10-10,2023-11-17,30.0,C,0.470121,0.25,0.4,12.0,0.167826
106226.0,2023-10-11,2023-11-17,25.0,C,0.468096,2.35,2.55,30.0,0.688075
106226.0,2023-10-11,2023-11-17,30.0,C,0.49813,0.5,0.65,55.0,0.248597
106226.0,2023-10-12,2023-11-17,25.0,C,0.478017,1.85,2.3,40.0,0.632875
106226.0,2023-10-13,2023-11-17,25.0,C,0.448982,2.05,2.7,14.0,0.696547
106226.0,2023-10-23,2023-12-15,22.5,P,0.463216,0.5,1.05,15.0,-0.266036
106226.0,2023-10-23,2023-12-15,30.0,C,0.461482,0.0,0.65,12.0,0.154738
106226.0,2023-10-25,2023-12-15,25.0,P,0.462013,1.85,2.45,50.0,-0.551804
106226.0,2023-10-31,2023-12-15,25.0,C,0.466149,1.05,1.8,31.0,0.492578
106226.0,2023-11-06,2023-12-15,25.0,C,0.493941,2.7,3.1,22.0,0.717516
106226.0,2023-11-08,2023-12-15,30.0,P,0.329927,2.9,3.7,30.0,-0.826689
106226.0,2023-11-08,2023-12-15,30.0,C,0.494123,0.5,0.8,30.0,0.269833
106226.0,2023-11-10,2023-12-15,30.0,C,0.473967,0.3,0.9,13.0,0.267506
106226.0,2023-11-13,2023-12-15,25.0,C,0.498679,1.85,2.35,14.0,0.641419
106226.0,2023-11-15,2023-12-15,25.0,P,0.486745,0.6,0.8,39.0,-0.278182
106226.0,2023-11-15,2023-12-15,30.0,C,0.495393,0.4,0.6,21.0,0.23793
106226.0,2023-11-20,2024-01-19,35.0,C,0.49541,0.55,0.7,51.0,0.209119
106226.0,2023-11-20,2024-01-19,25.0,C,0.495024,4.6,5.0,11.0,0.806647
106226.0,2023-11-20,2024-01-19,30.0,C,0.484896,1.8,2.0,84.0,0.481068
106226.0,2023-11-20,2024-01-19,40.0,C,0.484326,0.05,0.25,21.0,0.06516
106226.0,2023-11-20,2024-01-19,25.0,P,0.483148,0.6,0.7,32.0,-0.190379
